mode,load_profile_name,bridge_type,k,issue_time,scenario_id,raw_scenario_id,medoid_type,scenario_weight,daily_max_netload_kw,lowpv_shortfall_score_kwh,near_exceed_area_kwh,exceed_area_kwh,max_raw_netload_kw,max_reduced_netload_kw,effective_scenarios
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 14:00:00,1,498,low_pv_shortfall_tail,0.01,3648.256103515625,1044.0726509094238,1888.0503906250015,1241.650390625,3648.256103515625,3648.256103515625,3.1400723472668814
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 14:00:00,2,234,dct_risk_tail,0.026,3648.256103515625,963.9170179367065,1751.6446289062515,1105.24462890625,3648.256103515625,3648.256103515625,3.1400723472668814
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 14:00:00,3,393,typical,0.394,3420.49658203125,491.8985252380371,761.5446289062511,314.058837890625,3648.256103515625,3648.256103515625,3.1400723472668814
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 14:00:00,4,258,typical,0.286,3635.221923828125,578.197998046875,1389.3655761718765,742.965576171875,3648.256103515625,3648.256103515625,3.1400723472668814
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 15:00:00,0,185,high_netload_tail,0.072,3647.7490234375,508.71856689453125,1251.874707031251,799.89306640625,3647.7490234375,3647.7490234375,2.8320268249580858
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 15:00:00,1,116,low_pv_shortfall_tail,0.018,3615.30517578125,1122.9865942001343,2192.048242187502,1354.236083984375,3647.7490234375,3647.7490234375,2.8320268249580858
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 15:00:00,2,263,dct_risk_tail,0.354,3647.7490234375,709.0367050170898,2027.8692382812515,1381.46923828125,3647.7490234375,3647.7490234375,2.8320268249580858
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 15:00:00,3,396,typical,0.094,3476.123291015625,97.66402244567871,550.9816406250011,244.123291015625,3647.7490234375,3647.7490234375,2.8320268249580858
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 15:00:00,4,341,typical,0.462,3632.037353515625,526.1106929779053,1115.2271484375015,715.09521484375,3647.7490234375,3647.7490234375,2.8320268249580858
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 16:00:00,0,20,high_netload_tail,0.078,3647.7490234375,409.8756546974182,883.0844726562518,415.7490234375,3647.7490234375,3647.7490234375,2.203885891604076
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 16:00:00,1,88,low_pv_shortfall_tail,0.01,3626.455322265625,1160.0907649993896,2647.851708984377,1678.251708984375,3647.7490234375,3647.7490234375,2.203885891604076
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 16:00:00,2,280,dct_risk_tail,0.114,3647.7490234375,1054.7122421264648,2428.458398437502,1490.57763671875,3647.7490234375,3647.7490234375,2.203885891604076
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 16:00:00,3,258,typical,0.158,3489.719970703125,213.39439630508423,1204.7795410156268,514.818359375,3647.7490234375,3647.7490234375,2.203885891604076
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 16:00:00,4,164,typical,0.64,3631.643798828125,477.3905487060547,1843.8087402343772,1001.674560546875,3647.7490234375,3647.7490234375,2.203885891604076
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 17:00:00,0,40,high_netload_tail,0.024,3647.7490234375,887.560001373291,1635.5249023437518,970.174072265625,3647.7490234375,3647.7490234375,2.0984068894894996
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 17:00:00,1,237,low_pv_shortfall_tail,0.02,3647.7490234375,1156.9373035430908,2355.309472656252,1447.64013671875,3647.7490234375,3647.7490234375,2.0984068894894996
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 17:00:00,2,266,dct_risk_tail,0.234,3647.7490234375,925.4504108428955,2402.120507812502,1432.5205078125,3647.7490234375,3647.7490234375,2.0984068894894996
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 17:00:00,3,41,typical,0.644,3480.75927734375,217.1642894744873,1275.8424316406272,447.83544921875,3647.7490234375,3647.7490234375,2.0984068894894996
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 17:00:00,4,1,typical,0.078,3630.195556640625,558.4929490089417,1481.3435058593768,827.806640625,3647.7490234375,3647.7490234375,2.0984068894894996
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 18:00:00,0,471,high_netload_tail,0.086,3653.64453125,425.2673053741455,1160.6019042968765,627.0634765625,3653.64453125,3653.64453125,2.8920457174587018
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 18:00:00,1,35,low_pv_shortfall_tail,0.39,3653.64453125,941.8974313735962,2081.8232910156275,1235.875,3653.64453125,3653.64453125,2.8920457174587018
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 18:00:00,2,472,dct_risk_tail,0.05,3653.64453125,814.2618408203125,2447.250976562502,1639.2509765625,3653.64453125,3653.64453125,2.8920457174587018
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 18:00:00,3,104,typical,0.048,3495.125732421875,137.7856035232544,962.2887695312511,477.48876953125,3653.64453125,3653.64453125,2.8920457174587018
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 18:00:00,4,147,typical,0.426,3636.009765625,479.56077098846436,1484.8543457031265,840.927001953125,3653.64453125,3653.64453125,2.8920457174587018
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 19:00:00,0,451,high_netload_tail,0.012,3653.64453125,1146.067057609558,2704.018457031252,1734.41845703125,3653.64453125,3653.64453125,3.7808898702398595
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 19:00:00,1,192,low_pv_shortfall_tail,0.24,3622.69189453125,1073.4142684936523,2092.9998046875025,1153.357177734375,3653.64453125,3653.64453125,3.7808898702398595
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 19:00:00,2,305,dct_risk_tail,0.338,3653.173583984375,1053.4774131774902,2546.4102050781275,1559.134521484375,3653.64453125,3653.64453125,3.7808898702398595
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 19:00:00,3,113,typical,0.27,3504.27001953125,310.2844543457031,1478.1258789062522,628.079833984375,3653.64453125,3653.64453125,3.7808898702398595
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 19:00:00,4,56,typical,0.14,3633.076171875,442.76545095443726,1058.5694335937515,433.408447265625,3653.64453125,3653.64453125,3.7808898702398595
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 20:00:00,0,31,high_netload_tail,0.074,3653.64453125,359.6181640625,1324.5008300781265,744.294677734375,3653.64453125,3653.64453125,2.088729217144289
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 20:00:00,1,368,low_pv_shortfall_tail,0.012,3653.64453125,1032.8778982162476,2680.177880859377,1710.577880859375,3653.64453125,3653.64453125,2.088729217144289
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 20:00:00,2,199,dct_risk_tail,0.06,3653.64453125,974.5699033737183,2621.2622558593775,1605.99609375,3653.64453125,3653.64453125,2.088729217144289
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 20:00:00,3,484,typical,0.656,3500.109619140625,434.72396087646484,1670.9514648437525,705.719970703125,3653.64453125,3653.64453125,2.088729217144289
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 20:00:00,4,26,typical,0.198,3633.076171875,459.2440528869629,1242.4856933593765,618.8427734375,3653.64453125,3653.64453125,2.088729217144289
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 21:00:00,0,183,high_netload_tail,0.014,3653.64453125,928.7591705322266,2536.937158203127,1567.337158203125,3653.64453125,3653.64453125,2.1734594519404644
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 21:00:00,1,287,low_pv_shortfall_tail,0.026,3603.381591796875,1031.2058954238892,2137.686279296877,1329.686279296875,3653.64453125,3653.64453125,2.1734594519404644
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 21:00:00,2,280,dct_risk_tail,0.174,3653.64453125,886.7336883544922,2457.713769531252,1550.98583984375,3653.64453125,3653.64453125,2.1734594519404644
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 21:00:00,3,180,typical,0.148,3492.635986328125,305.8739447593689,1291.7342285156265,723.205810546875,3653.64453125,3653.64453125,2.1734594519404644
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 21:00:00,4,226,typical,0.638,3633.99755859375,502.2213592529297,1583.6579589843768,878.8212890625,3653.64453125,3653.64453125,2.1734594519404644
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 22:00:00,0,456,high_netload_tail,0.138,3654.3837890625,746.588436126709,1935.4743652343768,1168.542724609375,3654.3837890625,3654.3837890625,2.1895253109125936
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 22:00:00,1,113,low_pv_shortfall_tail,0.01,3626.18798828125,1134.0439472198486,2571.0527832031275,1561.236572265625,3654.3837890625,3654.3837890625,2.1895253109125936
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 22:00:00,2,319,dct_risk_tail,0.032,3654.3837890625,993.3142700195312,2533.995996093752,1564.39599609375,3654.3837890625,3654.3837890625,2.1895253109125936
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 22:00:00,3,355,typical,0.634,3489.788818359375,179.88931941986084,1179.3649902343768,445.185302734375,3654.3837890625,3654.3837890625,2.1895253109125936
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 22:00:00,4,30,typical,0.186,3634.052734375,802.695613861084,2537.964013671877,1568.364013671875,3654.3837890625,3654.3837890625,2.1895253109125936
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 23:00:00,0,68,high_netload_tail,0.068,3655.403076171875,573.3845272064209,1148.793408203126,817.559814453125,3655.403076171875,3655.403076171875,1.9634021833032278
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 23:00:00,1,440,low_pv_shortfall_tail,0.04,3633.05126953125,1003.1958093643188,2516.381494140627,1555.88720703125,3655.403076171875,3655.403076171875,1.9634021833032278
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 23:00:00,2,315,dct_risk_tail,0.146,3649.087646484375,871.3484878540039,2499.5793945312525,1524.4072265625,3655.403076171875,3655.403076171875,1.9634021833032278
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 23:00:00,3,189,typical,0.692,3492.689697265625,265.5762348175049,1523.9575195312518,802.7060546875,3655.403076171875,3655.403076171875,1.9634021833032278
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-10-31 23:00:00,4,27,typical,0.054,3635.399169921875,535.2794237136841,1949.6198730468768,1141.619873046875,3655.403076171875,3655.403076171875,1.9634021833032278
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 00:00:00,0,2,high_netload_tail,0.052,3646.48046875,725.6931228637695,1632.1985351562525,823.9833984375,3646.48046875,3646.48046875,2.3620559334845046
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 00:00:00,1,265,low_pv_shortfall_tail,0.01,3646.48046875,1147.2334990501404,2943.0218261718783,1670.581298828125,3646.48046875,3646.48046875,2.3620559334845046
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 00:00:00,2,11,dct_risk_tail,0.054,3640.119873046875,999.4834022521973,2920.124462890628,1832.29248046875,3646.48046875,3646.48046875,2.3620559334845046
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 00:00:00,3,179,typical,0.326,3474.5380859375,611.1690425872803,1994.9085449218783,859.190185546875,3646.48046875,3646.48046875,2.3620559334845046
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 00:00:00,4,52,typical,0.558,3640.119873046875,513.7480392456055,1869.9449218750033,889.6552734375,3646.48046875,3646.48046875,2.3620559334845046
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 01:00:00,0,499,high_netload_tail,0.06,3651.95068359375,984.296028137207,2415.2244140625025,1453.850341796875,3651.95068359375,3651.95068359375,2.7936082243826124
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 01:00:00,1,151,low_pv_shortfall_tail,0.002,3632.8408203125,1199.1871223449707,2956.440380859378,1763.490478515625,3651.95068359375,3651.95068359375,2.7936082243826124
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 01:00:00,2,112,dct_risk_tail,0.118,3650.316650390625,1098.8265571594238,2824.357373046878,1687.110595703125,3651.95068359375,3651.95068359375,2.7936082243826124
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 01:00:00,3,372,typical,0.364,3473.998291015625,319.1712818145752,1186.1679687500018,478.01806640625,3651.95068359375,3651.95068359375,2.7936082243826124
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 01:00:00,4,43,typical,0.456,3632.8408203125,1056.8296089172363,2696.213818359378,1503.263916015625,3651.95068359375,3651.95068359375,2.7936082243826124
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 02:00:00,0,455,high_netload_tail,0.742,3664.673583984375,993.2750539779663,2581.2745117187533,1398.056640625,3664.673583984375,3664.673583984375,1.7411168219742872
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 02:00:00,1,396,low_pv_shortfall_tail,0.004,3641.714111328125,1219.9461650848389,2940.0227539062525,1908.6728515625,3664.673583984375,3664.673583984375,1.7411168219742872
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 02:00:00,2,206,dct_risk_tail,0.048,3660.44091796875,1057.4766082763672,2844.0079101562533,1627.45361328125,3664.673583984375,3664.673583984375,1.7411168219742872
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 02:00:00,3,318,typical,0.092,3490.43994140625,248.23382186889648,1964.7734863281275,954.62939453125,3664.673583984375,3664.673583984375,1.7411168219742872
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 02:00:00,4,472,typical,0.114,3646.341796875,402.51398849487305,2069.7749511718775,1090.422607421875,3664.673583984375,3664.673583984375,1.7411168219742872
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 03:00:00,0,471,high_netload_tail,0.384,3664.86962890625,574.3808479309082,1560.2611328125022,833.792724609375,3664.86962890625,3664.86962890625,3.6192020383345875
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 03:00:00,1,411,low_pv_shortfall_tail,0.022,3646.600830078125,1147.1578254699707,2864.9422363281283,1659.4775390625,3664.86962890625,3664.86962890625,3.6192020383345875
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 03:00:00,2,20,dct_risk_tail,0.134,3660.67919921875,1034.2757530212402,2946.841015625003,1753.89111328125,3664.86962890625,3664.86962890625,3.6192020383345875
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 03:00:00,3,188,typical,0.278,3475.16015625,373.8273239135742,1592.4724609375025,585.493408203125,3664.86962890625,3664.86962890625,3.6192020383345875
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 03:00:00,4,499,typical,0.182,3646.600830078125,476.3855667114258,2123.4277832031275,1092.077880859375,3664.86962890625,3664.86962890625,3.6192020383345875
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 04:00:00,0,474,high_netload_tail,0.29,3664.86962890625,298.25751876831055,2065.5637695312525,1087.3515625,3664.86962890625,3664.86962890625,2.828182270690982
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 04:00:00,1,39,low_pv_shortfall_tail,0.002,3660.67919921875,972.5216875076294,3015.296826171878,1822.346923828125,3664.86962890625,3664.86962890625,2.828182270690982
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 04:00:00,2,386,dct_risk_tail,0.056,3664.86962890625,820.9188747406006,2882.9744628906283,1627.707275390625,3664.86962890625,3664.86962890625,2.828182270690982
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 04:00:00,3,248,typical,0.49,3510.0849609375,201.20325469970703,1995.993115234378,947.699462890625,3664.86962890625,3664.86962890625,2.828182270690982
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 04:00:00,4,0,typical,0.162,3646.600830078125,562.1641483306885,2495.505566406253,1358.10546875,3664.86962890625,3664.86962890625,2.828182270690982
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 05:00:00,0,33,high_netload_tail,0.174,3664.86962890625,728.6686363220215,2028.4819824218775,1205.3857421875,3664.86962890625,3664.86962890625,3.4312379906670327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 05:00:00,1,482,low_pv_shortfall_tail,0.122,3664.86962890625,1113.913408279419,2677.6082519531283,1570.46630859375,3664.86962890625,3664.86962890625,3.4312379906670327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 05:00:00,2,103,dct_risk_tail,0.018,3664.86962890625,1092.1404933929443,2898.7986816406283,1642.798583984375,3664.86962890625,3664.86962890625,3.4312379906670327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 05:00:00,3,433,typical,0.27,3481.14794921875,264.18642234802246,1632.3577148437525,726.42919921875,3664.86962890625,3664.86962890625,3.4312379906670327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 05:00:00,4,32,typical,0.416,3644.147705078125,222.05761528015137,1585.4321777343775,812.862548828125,3664.86962890625,3664.86962890625,3.4312379906670327
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 06:00:00,0,59,high_netload_tail,0.144,3651.346435546875,597.3051681518555,1720.4531738281275,818.093994140625,3651.346435546875,3651.346435546875,2.7228369783044353
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 06:00:00,1,21,low_pv_shortfall_tail,0.008,3641.573974609375,1415.4189567565918,3101.713330078128,1908.763427734375,3651.346435546875,3651.346435546875,2.7228369783044353
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 06:00:00,2,346,dct_risk_tail,0.04,3651.346435546875,926.9815521240234,2643.9858886718775,1627.4873046875,3651.346435546875,3651.346435546875,2.7228369783044353
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 06:00:00,3,438,typical,0.5,3448.103759765625,450.1456527709961,1892.2884277343783,799.174560546875,3651.346435546875,3651.346435546875,2.7228369783044353
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 06:00:00,4,434,typical,0.308,3633.85595703125,786.9528169631958,2242.7679199218783,1105.65869140625,3651.346435546875,3651.346435546875,2.7228369783044353
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 07:00:00,0,497,high_netload_tail,0.474,3663.876953125,439.3238296508789,1588.3047363281275,715.438720703125,3663.876953125,3663.876953125,3.2449832558863996
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 07:00:00,1,132,low_pv_shortfall_tail,0.204,3627.58642578125,1080.6237716674805,2613.2498535156283,1383.0166015625,3663.876953125,3663.876953125,3.2449832558863996
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 07:00:00,2,231,dct_risk_tail,0.062,3663.876953125,1077.3046894073486,2439.2087890625025,1441.664794921875,3663.876953125,3663.876953125,3.2449832558863996
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 07:00:00,3,224,typical,0.176,3449.65673828125,383.79019927978516,1496.4771972656272,684.489501953125,3663.876953125,3663.876953125,3.2449832558863996
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 07:00:00,4,492,typical,0.084,3636.792236328125,523.9087905883789,2159.070507812503,993.84423828125,3663.876953125,3663.876953125,3.2449832558863996
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 08:00:00,0,0,high_netload_tail,0.062,3671.10888671875,283.0316619873047,1575.2875000000022,740.4306640625,3671.10888671875,3671.10888671875,2.6318005726798046
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 08:00:00,1,407,low_pv_shortfall_tail,0.042,3671.10888671875,962.4673805236816,3040.4495605468783,1840.344970703125,3671.10888671875,3671.10888671875,2.6318005726798046
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 08:00:00,2,85,dct_risk_tail,0.052,3668.646240234375,650.3139610290527,2746.1360351562525,1714.7861328125,3671.10888671875,3671.10888671875,2.6318005726798046
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 08:00:00,3,323,typical,0.51,3516.494140625,169.5195083618164,2170.344921875003,981.946044921875,3671.10888671875,3671.10888671875,2.6318005726798046
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 08:00:00,4,271,typical,0.334,3654.494873046875,505.32814598083496,2029.2217285156275,1085.91015625,3671.10888671875,3671.10888671875,2.6318005726798046
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 09:00:00,0,478,high_netload_tail,0.002,3665.314697265625,909.5611591339111,3081.2723144531283,1865.161865234375,3665.314697265625,3665.314697265625,2.0306052828227035
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 09:00:00,1,463,low_pv_shortfall_tail,0.064,3607.187255859375,802.8948841094971,2719.232373046878,1526.282470703125,3665.314697265625,3665.314697265625,2.0306052828227035
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 09:00:00,2,275,dct_risk_tail,0.142,3665.314697265625,627.6785697937012,2999.664013671878,1806.714111328125,3665.314697265625,3665.314697265625,2.0306052828227035
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 09:00:00,3,499,typical,0.674,3538.79296875,253.77573204040527,2260.538769531253,1113.38330078125,3665.314697265625,3665.314697265625,2.0306052828227035
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 09:00:00,4,1,typical,0.118,3646.35205078125,293.8065948486328,2087.1721679687525,1105.6923828125,3665.314697265625,3665.314697265625,2.0306052828227035
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 10:00:00,0,491,high_netload_tail,0.126,3663.165283203125,610.015287399292,2355.0127441406275,1323.662841796875,3663.165283203125,3663.165283203125,2.2531860050110852
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 10:00:00,1,255,low_pv_shortfall_tail,0.026,3637.86572265625,1121.8693923950195,2529.2781250000025,1497.92822265625,3663.165283203125,3663.165283203125,2.2531860050110852
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 10:00:00,2,201,dct_risk_tail,0.192,3663.165283203125,615.1334476470947,2802.055615234378,1693.677490234375,3663.165283203125,3663.165283203125,2.2531860050110852
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 10:00:00,3,106,typical,0.624,3525.303955078125,234.04055786132812,2339.938671875003,1285.46337890625,3663.165283203125,3663.165283203125,2.2531860050110852
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 10:00:00,4,83,typical,0.032,3634.927490234375,361.8805351257324,2198.876855468752,1329.126953125,3663.165283203125,3663.165283203125,2.2531860050110852
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 11:00:00,0,481,high_netload_tail,0.738,3633.60400390625,540.2488746643066,2129.3945800781275,1111.138427734375,3633.60400390625,3633.60400390625,1.767783906095319
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 11:00:00,1,362,low_pv_shortfall_tail,0.018,3633.60400390625,1340.5000610351562,2610.0605957031275,1578.710693359375,3633.60400390625,3633.60400390625,1.767783906095319
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 11:00:00,2,140,dct_risk_tail,0.058,3633.60400390625,457.7318878173828,2502.8611328125025,1471.51123046875,3633.60400390625,3633.60400390625,1.767783906095319
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 11:00:00,3,141,typical,0.098,3485.412841796875,258.8853988647461,1373.8090820312518,665.6591796875,3633.60400390625,3633.60400390625,1.767783906095319
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 11:00:00,4,396,typical,0.088,3611.4462890625,758.3117828369141,2423.3164550781275,1391.966552734375,3633.60400390625,3633.60400390625,1.767783906095319
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 12:00:00,0,494,high_netload_tail,0.014,3553.7060546875,822.2547235488892,1472.1212402343772,732.323974609375,3553.7060546875,3553.7060546875,2.565102296279576
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 12:00:00,1,68,low_pv_shortfall_tail,0.104,3553.7060546875,1331.802303314209,1641.3885742187522,771.638671875,3553.7060546875,3553.7060546875,2.565102296279576
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 12:00:00,2,220,dct_risk_tail,0.012,3553.7060546875,1197.8794136047363,1900.3927246093772,1030.642822265625,3553.7060546875,3553.7060546875,2.565102296279576
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 12:00:00,3,0,typical,0.424,3331.64990234375,697.9273719787598,856.1779785156268,226.364990234375,3553.7060546875,3553.7060546875,2.565102296279576
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 12:00:00,4,484,typical,0.446,3493.52490234375,451.70849227905273,1094.9134765625022,378.7568359375,3553.7060546875,3553.7060546875,2.565102296279576
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 13:00:00,0,43,high_netload_tail,0.074,3657.666259765625,790.2955303192139,1641.5310058593768,933.381103515625,3657.666259765625,3657.666259765625,3.59401955146636
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 13:00:00,1,235,low_pv_shortfall_tail,0.062,3605.388427734375,971.7538080215454,1452.1455078125018,743.99560546875,3657.666259765625,3657.666259765625,3.59401955146636
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 13:00:00,2,446,dct_risk_tail,0.18,3657.666259765625,394.0293197631836,1855.6618652343768,1147.511962890625,3657.666259765625,3657.666259765625,3.59401955146636
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 13:00:00,3,212,typical,0.378,3497.6943359375,115.71037292480469,1341.9575195312518,633.8076171875,3657.666259765625,3657.666259765625,3.59401955146636
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 13:00:00,4,372,typical,0.306,3638.6474609375,329.2446060180664,1673.5686035156268,965.418701171875,3657.666259765625,3657.666259765625,3.59401955146636
ID_H24,structured_high,PV_TKM_LOWPV_SAFE,5,2024-11-01 14:00:00,0,39,high_netload_tail,0.368,3635.448486328125,480.1405200958252,1263.1163085937515,716.56640625,3635.448486328125,3635.448486328125,3.476761327288405
