Date,Time,DateTime,Load_kWh,Solar_kWh,Price_NTD_kWh
2025-06-09,04:00:00,2025-06-09 04:00:00,2156,0,2.18
2025-06-09,05:00:00,2025-06-09 05:00:00,2083,0,2.18
2025-06-09,06:00:00,2025-06-09 06:00:00,2079,10,2.18
2025-06-09,07:00:00,2025-06-09 07:00:00,2115,42,2.18
2025-06-09,08:00:00,2025-06-09 08:00:00,2462,62,2.18
2025-06-09,09:00:00,2025-06-09 09:00:00,3103,119,5.02
2025-06-09,10:00:00,2025-06-09 10:00:00,3574,183,5.02
2025-06-09,11:00:00,2025-06-09 11:00:00,4036,227,5.02
2025-06-09,12:00:00,2025-06-09 12:00:00,4295,201,5.02
2025-06-09,13:00:00,2025-06-09 13:00:00,4399,131,5.02
2025-06-09,14:00:00,2025-06-09 14:00:00,4277,90,5.02
2025-06-09,15:00:00,2025-06-09 15:00:00,4221,20,5.02
2025-06-09,16:00:00,2025-06-09 16:00:00,4027,5,8.05
2025-06-09,17:00:00,2025-06-09 17:00:00,3904,22,8.05
2025-06-09,18:00:00,2025-06-09 18:00:00,3696,20,8.05
2025-06-09,19:00:00,2025-06-09 19:00:00,3469,10,8.05
2025-06-09,20:00:00,2025-06-09 20:00:00,3203,0,8.05
2025-06-09,21:00:00,2025-06-09 21:00:00,2977,0,8.05
2025-06-09,22:00:00,2025-06-09 22:00:00,2844,0,5.02
2025-06-09,23:00:00,2025-06-09 23:00:00,2746,0,5.02
2025-06-10,00:00:00,2025-06-10 00:00:00,2612,0,2.18
2025-06-10,01:00:00,2025-06-10 01:00:00,2470,0,2.18
2025-06-10,02:00:00,2025-06-10 02:00:00,2342,0,2.18
2025-06-10,03:00:00,2025-06-10 03:00:00,2236,0,2.18
2025-06-10,04:00:00,2025-06-10 04:00:00,2130,0,2.18
2025-06-10,05:00:00,2025-06-10 05:00:00,2100,0,2.18
2025-06-10,06:00:00,2025-06-10 06:00:00,2065,6,2.18
2025-06-10,07:00:00,2025-06-10 07:00:00,2099,35,2.18
2025-06-10,08:00:00,2025-06-10 08:00:00,2474,89,2.18
2025-06-10,09:00:00,2025-06-10 09:00:00,3067,166,5.02
2025-06-10,10:00:00,2025-06-10 10:00:00,3632,215,5.02
2025-06-10,11:00:00,2025-06-10 11:00:00,4087,289,5.02
2025-06-10,12:00:00,2025-06-10 12:00:00,4388,287,5.02
2025-06-10,13:00:00,2025-06-10 13:00:00,4502,238,5.02
2025-06-10,14:00:00,2025-06-10 14:00:00,4506,261,5.02
2025-06-10,15:00:00,2025-06-10 15:00:00,4580,257,5.02
2025-06-10,16:00:00,2025-06-10 16:00:00,4527,186,8.05
2025-06-10,17:00:00,2025-06-10 17:00:00,4550,99,8.05
2025-06-10,18:00:00,2025-06-10 18:00:00,4198,18,8.05
2025-06-10,19:00:00,2025-06-10 19:00:00,3865,4,8.05
2025-06-10,20:00:00,2025-06-10 20:00:00,3528,0,8.05
2025-06-10,21:00:00,2025-06-10 21:00:00,3238,0,8.05
2025-06-10,22:00:00,2025-06-10 22:00:00,3064,0,5.02
2025-06-10,23:00:00,2025-06-10 23:00:00,2911,0,5.02
2025-06-11,00:00:00,2025-06-11 00:00:00,2782,0,2.18
2025-06-11,01:00:00,2025-06-11 01:00:00,2649,0,2.18
2025-06-11,02:00:00,2025-06-11 02:00:00,2499,0,2.18
2025-06-11,03:00:00,2025-06-11 03:00:00,2370,0,2.18
2025-06-11,04:00:00,2025-06-11 04:00:00,2279,0,2.18
2025-06-11,05:00:00,2025-06-11 05:00:00,2204,0,2.18
2025-06-11,06:00:00,2025-06-11 06:00:00,2177,8,2.18
2025-06-11,07:00:00,2025-06-11 07:00:00,2217,41,2.18
2025-06-11,08:00:00,2025-06-11 08:00:00,2574,113,2.18
2025-06-11,09:00:00,2025-06-11 09:00:00,3198,192,5.02
2025-06-11,10:00:00,2025-06-11 10:00:00,3874,254,5.02
2025-06-11,11:00:00,2025-06-11 11:00:00,4232,305,5.02
2025-06-11,12:00:00,2025-06-11 12:00:00,4585,334,5.02
2025-06-11,13:00:00,2025-06-11 13:00:00,4622,330,5.02
2025-06-11,14:00:00,2025-06-11 14:00:00,4662,309,5.02
2025-06-11,15:00:00,2025-06-11 15:00:00,4765,263,5.02
2025-06-11,16:00:00,2025-06-11 16:00:00,4783,190,8.05
2025-06-11,17:00:00,2025-06-11 17:00:00,4599,62,8.05
2025-06-11,18:00:00,2025-06-11 18:00:00,4293,28,8.05
2025-06-11,19:00:00,2025-06-11 19:00:00,3948,2,8.05
2025-06-11,20:00:00,2025-06-11 20:00:00,3615,0,8.05
2025-06-11,21:00:00,2025-06-11 21:00:00,3313,0,8.05
2025-06-11,22:00:00,2025-06-11 22:00:00,3202,0,5.02
2025-06-11,23:00:00,2025-06-11 23:00:00,3014,0,5.02
2025-06-12,00:00:00,2025-06-12 00:00:00,2915,0,2.18
2025-06-12,01:00:00,2025-06-12 01:00:00,2863,0,2.18
2025-06-12,02:00:00,2025-06-12 02:00:00,2669,0,2.18
2025-06-12,03:00:00,2025-06-12 03:00:00,2541,0,2.18
2025-06-12,04:00:00,2025-06-12 04:00:00,2431,0,2.18
2025-06-12,05:00:00,2025-06-12 05:00:00,2379,0,2.18
2025-06-12,06:00:00,2025-06-12 06:00:00,2336,6,2.18
2025-06-12,07:00:00,2025-06-12 07:00:00,2347,25,2.18
2025-06-12,08:00:00,2025-06-12 08:00:00,2671,45,2.18
2025-06-12,09:00:00,2025-06-12 09:00:00,3050,10,5.02
2025-06-12,10:00:00,2025-06-12 10:00:00,3408,6,5.02
2025-06-12,11:00:00,2025-06-12 11:00:00,3731,26,5.02
2025-06-12,12:00:00,2025-06-12 12:00:00,3994,68,5.02
2025-06-12,13:00:00,2025-06-12 13:00:00,3983,37,5.02
2025-06-12,14:00:00,2025-06-12 14:00:00,3829,18,5.02
2025-06-12,15:00:00,2025-06-12 15:00:00,3870,25,5.02
2025-06-12,16:00:00,2025-06-12 16:00:00,3793,12,8.05
2025-06-12,17:00:00,2025-06-12 17:00:00,3813,10,8.05
2025-06-12,18:00:00,2025-06-12 18:00:00,3585,5,8.05
2025-06-12,19:00:00,2025-06-12 19:00:00,3395,0,8.05
2025-06-12,20:00:00,2025-06-12 20:00:00,3134,0,8.05
2025-06-12,21:00:00,2025-06-12 21:00:00,2805,0,8.05
2025-06-12,22:00:00,2025-06-12 22:00:00,2667,0,5.02
2025-06-12,23:00:00,2025-06-12 23:00:00,2568,0,5.02
2025-06-13,00:00:00,2025-06-13 00:00:00,2496,0,2.18
2025-06-13,01:00:00,2025-06-13 01:00:00,2386,0,2.18
2025-06-13,02:00:00,2025-06-13 02:00:00,2291,0,2.18
2025-06-13,03:00:00,2025-06-13 03:00:00,2156,0,2.18
2025-06-13,04:00:00,2025-06-13 04:00:00,2089,0,2.18
2025-06-13,05:00:00,2025-06-13 05:00:00,2027,0,2.18
2025-06-13,06:00:00,2025-06-13 06:00:00,2012,5,2.18
2025-06-13,07:00:00,2025-06-13 07:00:00,2058,40,2.18
2025-06-13,08:00:00,2025-06-13 08:00:00,2376,79,2.18
2025-06-13,09:00:00,2025-06-13 09:00:00,2944,107,5.02
2025-06-13,10:00:00,2025-06-13 10:00:00,3451,141,5.02
2025-06-13,11:00:00,2025-06-13 11:00:00,3708,103,5.02
2025-06-13,12:00:00,2025-06-13 12:00:00,3797,77,5.02
2025-06-13,13:00:00,2025-06-13 13:00:00,3933,95,5.02
2025-06-13,14:00:00,2025-06-13 14:00:00,3878,78,5.02
2025-06-13,15:00:00,2025-06-13 15:00:00,3817,82,5.02
2025-06-13,16:00:00,2025-06-13 16:00:00,3765,55,8.05
2025-06-13,17:00:00,2025-06-13 17:00:00,3706,37,8.05
2025-06-13,18:00:00,2025-06-13 18:00:00,3533,16,8.05
2025-06-13,19:00:00,2025-06-13 19:00:00,3358,1,8.05
2025-06-13,20:00:00,2025-06-13 20:00:00,3099,0,8.05
2025-06-13,21:00:00,2025-06-13 21:00:00,2865,0,8.05
2025-06-13,22:00:00,2025-06-13 22:00:00,2771,0,5.02
2025-06-13,23:00:00,2025-06-13 23:00:00,2589,0,5.02
2025-06-14,00:00:00,2025-06-14 00:00:00,2413,0,2.18
2025-06-14,01:00:00,2025-06-14 01:00:00,2324,0,2.18
2025-06-14,02:00:00,2025-06-14 02:00:00,2208,0,2.18
2025-06-14,03:00:00,2025-06-14 03:00:00,2113,0,2.18
2025-06-14,04:00:00,2025-06-14 04:00:00,2026,0,2.18
2025-06-14,05:00:00,2025-06-14 05:00:00,1989,0,2.18
2025-06-14,06:00:00,2025-06-14 06:00:00,1954,4,2.18
2025-06-14,07:00:00,2025-06-14 07:00:00,1895,22,2.18
2025-06-14,08:00:00,2025-06-14 08:00:00,2117,83,2.18
2025-06-14,09:00:00,2025-06-14 09:00:00,2432,164,2.27
2025-06-14,10:00:00,2025-06-14 10:00:00,2613,256,2.27
2025-06-14,11:00:00,2025-06-14 11:00:00,2729,205,2.27
2025-06-14,12:00:00,2025-06-14 12:00:00,2899,176,2.27
2025-06-14,13:00:00,2025-06-14 13:00:00,3008,156,2.27
2025-06-14,14:00:00,2025-06-14 14:00:00,3049,121,2.27
2025-06-14,15:00:00,2025-06-14 15:00:00,3043,150,2.27
2025-06-14,16:00:00,2025-06-14 16:00:00,3065,87,2.27
2025-06-14,17:00:00,2025-06-14 17:00:00,2941,32,2.27
2025-06-14,18:00:00,2025-06-14 18:00:00,2759,25,2.27
2025-06-14,19:00:00,2025-06-14 19:00:00,2703,2,2.27
2025-06-14,20:00:00,2025-06-14 20:00:00,2609,0,2.27
2025-06-14,21:00:00,2025-06-14 21:00:00,2533,0,2.27
2025-06-14,22:00:00,2025-06-14 22:00:00,2484,0,2.27
2025-06-14,23:00:00,2025-06-14 23:00:00,2430,0,2.27
2025-06-15,00:00:00,2025-06-15 00:00:00,2339,0,2.18
2025-06-15,01:00:00,2025-06-15 01:00:00,2310,0,2.18
2025-06-15,02:00:00,2025-06-15 02:00:00,2236,0,2.18
2025-06-15,03:00:00,2025-06-15 03:00:00,2150,0,2.18
2025-06-15,04:00:00,2025-06-15 04:00:00,2063,0,2.18
2025-06-15,05:00:00,2025-06-15 05:00:00,2018,0,2.18
2025-06-15,06:00:00,2025-06-15 06:00:00,1957,5,2.18
2025-06-15,07:00:00,2025-06-15 07:00:00,1949,40,2.18
2025-06-15,08:00:00,2025-06-15 08:00:00,2093,112,2.18
2025-06-15,09:00:00,2025-06-15 09:00:00,2375,194,2.18
2025-06-15,10:00:00,2025-06-15 10:00:00,2485,253,2.18
2025-06-15,11:00:00,2025-06-15 11:00:00,2647,263,2.18
2025-06-15,12:00:00,2025-06-15 12:00:00,2742,264,2.18
2025-06-15,13:00:00,2025-06-15 13:00:00,2943,294,2.18
2025-06-15,14:00:00,2025-06-15 14:00:00,3025,270,2.18
2025-06-15,15:00:00,2025-06-15 15:00:00,3065,130,2.18
2025-06-15,16:00:00,2025-06-15 16:00:00,3086,131,2.18
2025-06-15,17:00:00,2025-06-15 17:00:00,3171,90,2.18
2025-06-15,18:00:00,2025-06-15 18:00:00,2991,25,2.18
2025-06-15,19:00:00,2025-06-15 19:00:00,2866,0,2.18
2025-06-15,20:00:00,2025-06-15 20:00:00,2742,0,2.18
2025-06-15,21:00:00,2025-06-15 21:00:00,2694,0,2.18
2025-06-15,22:00:00,2025-06-15 22:00:00,2678,0,2.18
2025-06-15,23:00:00,2025-06-15 23:00:00,2592,0,2.18
2025-06-16,00:00:00,2025-06-16 00:00:00,2474,0,2.18
2025-06-16,01:00:00,2025-06-16 01:00:00,2465,0,2.18
2025-06-16,02:00:00,2025-06-16 02:00:00,2361,0,2.18
2025-06-16,03:00:00,2025-06-16 03:00:00,2201,0,2.18
2025-06-16,04:00:00,2025-06-16 04:00:00,2135,0,2.18
2025-06-16,05:00:00,2025-06-16 05:00:00,2076,0,2.18
2025-06-16,06:00:00,2025-06-16 06:00:00,2046,7,2.18
2025-06-16,07:00:00,2025-06-16 07:00:00,2130,35,2.18
2025-06-16,08:00:00,2025-06-16 08:00:00,2470,89,2.18
2025-06-16,09:00:00,2025-06-16 09:00:00,3119,110,5.02
2025-06-16,10:00:00,2025-06-16 10:00:00,3630,189,5.02
2025-06-16,11:00:00,2025-06-16 11:00:00,4053,273,5.02
2025-06-16,12:00:00,2025-06-16 12:00:00,4306,219,5.02
2025-06-16,13:00:00,2025-06-16 13:00:00,4362,285,5.02
2025-06-16,14:00:00,2025-06-16 14:00:00,4333,261,5.02
2025-06-16,15:00:00,2025-06-16 15:00:00,4476,215,5.02
2025-06-16,16:00:00,2025-06-16 16:00:00,4394,164,8.05
2025-06-16,17:00:00,2025-06-16 17:00:00,4202,36,8.05
2025-06-16,18:00:00,2025-06-16 18:00:00,3988,2,8.05
2025-06-16,19:00:00,2025-06-16 19:00:00,3652,1,8.05
2025-06-16,20:00:00,2025-06-16 20:00:00,3328,0,8.05
2025-06-16,21:00:00,2025-06-16 21:00:00,2997,0,8.05
2025-06-16,22:00:00,2025-06-16 22:00:00,2893,0,5.02
2025-06-16,23:00:00,2025-06-16 23:00:00,2717,0,5.02
2025-06-17,00:00:00,2025-06-17 00:00:00,2548,0,2.18
2025-06-17,01:00:00,2025-06-17 01:00:00,2418,0,2.18
2025-06-17,02:00:00,2025-06-17 02:00:00,2289,0,2.18
2025-06-17,03:00:00,2025-06-17 03:00:00,2214,0,2.18
2025-06-17,04:00:00,2025-06-17 04:00:00,2092,0,2.18
2025-06-17,05:00:00,2025-06-17 05:00:00,2045,0,2.18
2025-06-17,06:00:00,2025-06-17 06:00:00,2015,5,2.18
2025-06-17,07:00:00,2025-06-17 07:00:00,2063,50,2.18
2025-06-17,08:00:00,2025-06-17 08:00:00,2441,101,2.18
2025-06-17,09:00:00,2025-06-17 09:00:00,3124,130,5.02
2025-06-17,10:00:00,2025-06-17 10:00:00,3600,147,5.02
2025-06-17,11:00:00,2025-06-17 11:00:00,4025,211,5.02
2025-06-17,12:00:00,2025-06-17 12:00:00,4262,131,5.02
2025-06-17,13:00:00,2025-06-17 13:00:00,4299,91,5.02
2025-06-17,14:00:00,2025-06-17 14:00:00,4068,36,5.02
2025-06-17,15:00:00,2025-06-17 15:00:00,3930,33,5.02
2025-06-17,16:00:00,2025-06-17 16:00:00,3954,103,8.05
2025-06-17,17:00:00,2025-06-17 17:00:00,3919,72,8.05
2025-06-17,18:00:00,2025-06-17 18:00:00,3685,25,8.05
2025-06-17,19:00:00,2025-06-17 19:00:00,3376,3,8.05
2025-06-17,20:00:00,2025-06-17 20:00:00,3038,0,8.05
2025-06-17,21:00:00,2025-06-17 21:00:00,2751,0,8.05
2025-06-17,22:00:00,2025-06-17 22:00:00,2634,0,5.02
2025-06-17,23:00:00,2025-06-17 23:00:00,2544,0,5.02
2025-06-18,00:00:00,2025-06-18 00:00:00,2411,0,2.18
2025-06-18,01:00:00,2025-06-18 01:00:00,2285,0,2.18
2025-06-18,02:00:00,2025-06-18 02:00:00,2185,0,2.18
2025-06-18,03:00:00,2025-06-18 03:00:00,2112,0,2.18
2025-06-18,04:00:00,2025-06-18 04:00:00,2035,0,2.18
2025-06-18,05:00:00,2025-06-18 05:00:00,1979,0,2.18
2025-06-18,06:00:00,2025-06-18 06:00:00,1942,3,2.18
2025-06-18,07:00:00,2025-06-18 07:00:00,1976,31,2.18
2025-06-18,08:00:00,2025-06-18 08:00:00,2359,89,2.18
2025-06-18,09:00:00,2025-06-18 09:00:00,3005,157,5.02
2025-06-18,10:00:00,2025-06-18 10:00:00,3531,250,5.02
2025-06-18,11:00:00,2025-06-18 11:00:00,3900,295,5.02
2025-06-18,12:00:00,2025-06-18 12:00:00,4197,310,5.02
2025-06-18,13:00:00,2025-06-18 13:00:00,4267,153,5.02
2025-06-18,14:00:00,2025-06-18 14:00:00,4199,203,5.02
2025-06-18,15:00:00,2025-06-18 15:00:00,4200,186,5.02
2025-06-18,16:00:00,2025-06-18 16:00:00,4115,87,8.05
2025-06-18,17:00:00,2025-06-18 17:00:00,3935,40,8.05
2025-06-18,18:00:00,2025-06-18 18:00:00,3674,22,8.05
2025-06-18,19:00:00,2025-06-18 19:00:00,3405,8,8.05
2025-06-18,20:00:00,2025-06-18 20:00:00,3140,0,8.05
2025-06-18,21:00:00,2025-06-18 21:00:00,2849,0,8.05
2025-06-18,22:00:00,2025-06-18 22:00:00,2731,0,5.02
2025-06-18,23:00:00,2025-06-18 23:00:00,2590,0,5.02
2025-06-19,00:00:00,2025-06-19 00:00:00,2411,0,2.18
2025-06-19,01:00:00,2025-06-19 01:00:00,2361,0,2.18
2025-06-19,02:00:00,2025-06-19 02:00:00,2219,0,2.18
2025-06-19,03:00:00,2025-06-19 03:00:00,2114,0,2.18
2025-06-19,04:00:00,2025-06-19 04:00:00,2046,0,2.18
2025-06-19,05:00:00,2025-06-19 05:00:00,2012,0,2.18
2025-06-19,06:00:00,2025-06-19 06:00:00,1965,9,2.18
2025-06-19,07:00:00,2025-06-19 07:00:00,2026,53,2.18
2025-06-19,08:00:00,2025-06-19 08:00:00,2370,93,2.18
2025-06-19,09:00:00,2025-06-19 09:00:00,3075,194,5.02
2025-06-19,10:00:00,2025-06-19 10:00:00,3573,256,5.02
2025-06-19,11:00:00,2025-06-19 11:00:00,3996,297,5.02
2025-06-19,12:00:00,2025-06-19 12:00:00,4206,255,5.02
2025-06-19,13:00:00,2025-06-19 13:00:00,4346,340,5.02
2025-06-19,14:00:00,2025-06-19 14:00:00,4275,231,5.02
2025-06-19,15:00:00,2025-06-19 15:00:00,4248,182,5.02
2025-06-19,16:00:00,2025-06-19 16:00:00,4146,65,8.05
2025-06-19,17:00:00,2025-06-19 17:00:00,4160,53,8.05
2025-06-19,18:00:00,2025-06-19 18:00:00,3842,32,8.05
2025-06-19,19:00:00,2025-06-19 19:00:00,3609,1,8.05
2025-06-19,20:00:00,2025-06-19 20:00:00,3331,0,8.05
2025-06-19,21:00:00,2025-06-19 21:00:00,2980,0,8.05
2025-06-19,22:00:00,2025-06-19 22:00:00,2813,0,5.02
2025-06-19,23:00:00,2025-06-19 23:00:00,2644,0,5.02
2025-06-20,00:00:00,2025-06-20 00:00:00,2435,0,2.18
2025-06-20,01:00:00,2025-06-20 01:00:00,2325,0,2.18
2025-06-20,02:00:00,2025-06-20 02:00:00,2210,0,2.18
2025-06-20,03:00:00,2025-06-20 03:00:00,2128,0,2.18
2025-06-20,04:00:00,2025-06-20 04:00:00,2068,0,2.18
2025-06-20,05:00:00,2025-06-20 05:00:00,2028,0,2.18
2025-06-20,06:00:00,2025-06-20 06:00:00,1995,7,2.18
2025-06-20,07:00:00,2025-06-20 07:00:00,2011,48,2.18
2025-06-20,08:00:00,2025-06-20 08:00:00,2369,112,2.18
2025-06-20,09:00:00,2025-06-20 09:00:00,2933,175,5.02
2025-06-20,10:00:00,2025-06-20 10:00:00,3494,234,5.02
2025-06-20,11:00:00,2025-06-20 11:00:00,3956,284,5.02
2025-06-20,12:00:00,2025-06-20 12:00:00,4265,230,5.02
2025-06-20,13:00:00,2025-06-20 13:00:00,4268,275,5.02
2025-06-20,14:00:00,2025-06-20 14:00:00,4189,138,5.02
2025-06-20,15:00:00,2025-06-20 15:00:00,4124,97,5.02
2025-06-20,16:00:00,2025-06-20 16:00:00,3953,15,8.05
2025-06-20,17:00:00,2025-06-20 17:00:00,3686,10,8.05
2025-06-20,18:00:00,2025-06-20 18:00:00,3598,21,8.05
2025-06-20,19:00:00,2025-06-20 19:00:00,3329,7,8.05
2025-06-20,20:00:00,2025-06-20 20:00:00,3038,0,8.05
2025-06-20,21:00:00,2025-06-20 21:00:00,2784,0,8.05
2025-06-20,22:00:00,2025-06-20 22:00:00,2709,0,5.02
2025-06-20,23:00:00,2025-06-20 23:00:00,2597,0,5.02
2025-06-21,00:00:00,2025-06-21 00:00:00,2430,0,2.18
2025-06-21,01:00:00,2025-06-21 01:00:00,2380,0,2.18
2025-06-21,02:00:00,2025-06-21 02:00:00,2277,0,2.18
2025-06-21,03:00:00,2025-06-21 03:00:00,2175,0,2.18
2025-06-21,04:00:00,2025-06-21 04:00:00,2108,0,2.18
2025-06-21,05:00:00,2025-06-21 05:00:00,2064,0,2.18
2025-06-21,06:00:00,2025-06-21 06:00:00,1983,4,2.18
2025-06-21,07:00:00,2025-06-21 07:00:00,2036,36,2.18
2025-06-21,08:00:00,2025-06-21 08:00:00,2160,110,2.18
2025-06-21,09:00:00,2025-06-21 09:00:00,2423,189,2.27
2025-06-21,10:00:00,2025-06-21 10:00:00,2709,239,2.27
2025-06-21,11:00:00,2025-06-21 11:00:00,2768,106,2.27
2025-06-21,12:00:00,2025-06-21 12:00:00,2887,112,2.27
2025-06-21,13:00:00,2025-06-21 13:00:00,2979,81,2.27
2025-06-21,14:00:00,2025-06-21 14:00:00,3042,86,2.27
2025-06-21,15:00:00,2025-06-21 15:00:00,2996,41,2.27
2025-06-21,16:00:00,2025-06-21 16:00:00,3010,22,2.27
2025-06-21,17:00:00,2025-06-21 17:00:00,2984,37,2.27
2025-06-21,18:00:00,2025-06-21 18:00:00,2762,11,2.27
2025-06-21,19:00:00,2025-06-21 19:00:00,2608,1,2.27
2025-06-21,20:00:00,2025-06-21 20:00:00,2545,0,2.27
2025-06-21,21:00:00,2025-06-21 21:00:00,2456,0,2.27
2025-06-21,22:00:00,2025-06-21 22:00:00,2424,0,2.27
2025-06-21,23:00:00,2025-06-21 23:00:00,2385,0,2.27
2025-06-22,00:00:00,2025-06-22 00:00:00,2240,0,2.18
2025-06-22,01:00:00,2025-06-22 01:00:00,2178,0,2.18
2025-06-22,02:00:00,2025-06-22 02:00:00,2103,0,2.18
2025-06-22,03:00:00,2025-06-22 03:00:00,2041,0,2.18
2025-06-22,04:00:00,2025-06-22 04:00:00,2007,0,2.18
2025-06-22,05:00:00,2025-06-22 05:00:00,1995,0,2.18
2025-06-22,06:00:00,2025-06-22 06:00:00,1955,11,2.18
2025-06-22,07:00:00,2025-06-22 07:00:00,1931,48,2.18
2025-06-22,08:00:00,2025-06-22 08:00:00,2083,103,2.18
2025-06-22,09:00:00,2025-06-22 09:00:00,2261,164,2.18
2025-06-22,10:00:00,2025-06-22 10:00:00,2410,213,2.18
2025-06-22,11:00:00,2025-06-22 11:00:00,2469,292,2.18
2025-06-22,12:00:00,2025-06-22 12:00:00,2603,328,2.18
2025-06-22,13:00:00,2025-06-22 13:00:00,2773,190,2.18
2025-06-22,14:00:00,2025-06-22 14:00:00,2848,56,2.18
2025-06-22,15:00:00,2025-06-22 15:00:00,2861,37,2.18
2025-06-22,16:00:00,2025-06-22 16:00:00,2844,145,2.18
2025-06-22,17:00:00,2025-06-22 17:00:00,2885,39,2.18
2025-06-22,18:00:00,2025-06-22 18:00:00,2757,13,2.18
2025-06-22,19:00:00,2025-06-22 19:00:00,2704,5,2.18
2025-06-22,20:00:00,2025-06-22 20:00:00,2649,0,2.18
2025-06-22,21:00:00,2025-06-22 21:00:00,2575,0,2.18
2025-06-22,22:00:00,2025-06-22 22:00:00,2531,0,2.18
2025-06-22,23:00:00,2025-06-22 23:00:00,2527,0,2.18
2025-06-23,00:00:00,2025-06-23 00:00:00,2368,0,2.18
2025-06-23,01:00:00,2025-06-23 01:00:00,2312,0,2.18
2025-06-23,02:00:00,2025-06-23 02:00:00,2183,0,2.18
2025-06-23,03:00:00,2025-06-23 03:00:00,2082,0,2.18
2025-06-23,04:00:00,2025-06-23 04:00:00,2068,0,2.18
2025-06-23,05:00:00,2025-06-23 05:00:00,2025,0,2.18
2025-06-23,06:00:00,2025-06-23 06:00:00,2027,4,2.18
2025-06-23,07:00:00,2025-06-23 07:00:00,2038,30,2.18
2025-06-23,08:00:00,2025-06-23 08:00:00,2431,128,2.18
2025-06-23,09:00:00,2025-06-23 09:00:00,3101,180,5.02
2025-06-23,10:00:00,2025-06-23 10:00:00,3636,204,5.02
2025-06-23,11:00:00,2025-06-23 11:00:00,3987,173,5.02
2025-06-23,12:00:00,2025-06-23 12:00:00,4142,219,5.02
2025-06-23,13:00:00,2025-06-23 13:00:00,4289,279,5.02
2025-06-23,14:00:00,2025-06-23 14:00:00,4221,261,5.02
2025-06-23,15:00:00,2025-06-23 15:00:00,4238,36,5.02
2025-06-23,16:00:00,2025-06-23 16:00:00,4166,23,8.05
2025-06-23,17:00:00,2025-06-23 17:00:00,3949,17,8.05
2025-06-23,18:00:00,2025-06-23 18:00:00,3768,13,8.05
2025-06-23,19:00:00,2025-06-23 19:00:00,3425,1,8.05
2025-06-23,20:00:00,2025-06-23 20:00:00,3178,0,8.05
2025-06-23,21:00:00,2025-06-23 21:00:00,2901,0,8.05
2025-06-23,22:00:00,2025-06-23 22:00:00,2781,0,5.02
2025-06-23,23:00:00,2025-06-23 23:00:00,2642,0,5.02
2025-06-24,00:00:00,2025-06-24 00:00:00,2470,0,2.18
2025-06-24,01:00:00,2025-06-24 01:00:00,2372,0,2.18
2025-06-24,02:00:00,2025-06-24 02:00:00,2235,0,2.18
2025-06-24,03:00:00,2025-06-24 03:00:00,2127,0,2.18
2025-06-24,04:00:00,2025-06-24 04:00:00,2053,0,2.18
2025-06-24,05:00:00,2025-06-24 05:00:00,2021,0,2.18
2025-06-24,06:00:00,2025-06-24 06:00:00,1970,6,2.18
2025-06-24,07:00:00,2025-06-24 07:00:00,2038,36,2.18
2025-06-24,08:00:00,2025-06-24 08:00:00,2410,102,2.18
2025-06-24,09:00:00,2025-06-24 09:00:00,3098,174,5.02
2025-06-24,10:00:00,2025-06-24 10:00:00,3678,236,5.02
2025-06-24,11:00:00,2025-06-24 11:00:00,4036,270,5.02
2025-06-24,12:00:00,2025-06-24 12:00:00,4401,317,5.02
2025-06-24,13:00:00,2025-06-24 13:00:00,4439,301,5.02
2025-06-24,14:00:00,2025-06-24 14:00:00,4471,235,5.02
2025-06-24,15:00:00,2025-06-24 15:00:00,4431,188,5.02
2025-06-24,16:00:00,2025-06-24 16:00:00,4401,71,8.05
2025-06-24,17:00:00,2025-06-24 17:00:00,4151,45,8.05
2025-06-24,18:00:00,2025-06-24 18:00:00,3928,29,8.05
2025-06-24,19:00:00,2025-06-24 19:00:00,3536,4,8.05
2025-06-24,20:00:00,2025-06-24 20:00:00,3261,0,8.05
2025-06-24,21:00:00,2025-06-24 21:00:00,2973,0,8.05
2025-06-24,22:00:00,2025-06-24 22:00:00,2785,0,5.02
2025-06-24,23:00:00,2025-06-24 23:00:00,2652,0,5.02
2025-06-25,00:00:00,2025-06-25 00:00:00,2495,0,2.18
2025-06-25,01:00:00,2025-06-25 01:00:00,2373,0,2.18
2025-06-25,02:00:00,2025-06-25 02:00:00,2265,0,2.18
2025-06-25,03:00:00,2025-06-25 03:00:00,2153,0,2.18
2025-06-25,04:00:00,2025-06-25 04:00:00,2085,0,2.18
2025-06-25,05:00:00,2025-06-25 05:00:00,1994,0,2.18
2025-06-25,06:00:00,2025-06-25 06:00:00,2004,5,2.18
2025-06-25,07:00:00,2025-06-25 07:00:00,2003,22,2.18
2025-06-25,08:00:00,2025-06-25 08:00:00,2358,101,2.18
2025-06-25,09:00:00,2025-06-25 09:00:00,2954,180,5.02
2025-06-25,10:00:00,2025-06-25 10:00:00,3498,209,5.02
2025-06-25,11:00:00,2025-06-25 11:00:00,3957,258,5.02
2025-06-25,12:00:00,2025-06-25 12:00:00,4289,288,5.02
2025-06-25,13:00:00,2025-06-25 13:00:00,4416,240,5.02
2025-06-25,14:00:00,2025-06-25 14:00:00,4415,99,5.02
2025-06-25,15:00:00,2025-06-25 15:00:00,4156,18,5.02
2025-06-25,16:00:00,2025-06-25 16:00:00,4074,45,8.05
2025-06-25,17:00:00,2025-06-25 17:00:00,3997,24,8.05
