Date,Time,DateTime,Load_kWh,,Price_NTD_kWh
6/12/2025,23:00:00,6/12/2025 23:00,2568,,5.02
6/13/2025,0:00:00,6/13/2025 0:00,2496,,2.18
6/13/2025,1:00:00,6/13/2025 1:00,2386,,2.18
6/13/2025,2:00:00,6/13/2025 2:00,2291,,2.18
6/13/2025,3:00:00,6/13/2025 3:00,2156,,2.18
6/13/2025,4:00:00,6/13/2025 4:00,2089,,2.18
6/13/2025,5:00:00,6/13/2025 5:00,2027,,2.18
6/13/2025,6:00:00,6/13/2025 6:00,2012,,2.18
6/13/2025,7:00:00,6/13/2025 7:00,2058,,2.18
6/13/2025,8:00:00,6/13/2025 8:00,2376,,2.18
6/13/2025,9:00:00,6/13/2025 9:00,2944,,5.02
6/13/2025,10:00:00,6/13/2025 10:00,3451,,5.02
6/13/2025,11:00:00,6/13/2025 11:00,3708,,5.02
6/13/2025,12:00:00,6/13/2025 12:00,3797,,5.02
6/13/2025,13:00:00,6/13/2025 13:00,3933,,5.02
6/13/2025,14:00:00,6/13/2025 14:00,3878,,5.02
6/13/2025,15:00:00,6/13/2025 15:00,3817,,5.02
6/13/2025,16:00:00,6/13/2025 16:00,3765,,8.05
6/13/2025,17:00:00,6/13/2025 17:00,3706,,8.05
6/13/2025,18:00:00,6/13/2025 18:00,3533,,8.05
6/13/2025,19:00:00,6/13/2025 19:00,3358,,8.05
6/13/2025,20:00:00,6/13/2025 20:00,3099,,8.05
6/13/2025,21:00:00,6/13/2025 21:00,2865,,8.05
6/13/2025,22:00:00,6/13/2025 22:00,2771,,5.02
6/13/2025,23:00:00,6/13/2025 23:00,2589,,5.02
6/14/2025,0:00:00,6/14/2025 0:00,2413,,2.18
6/14/2025,1:00:00,6/14/2025 1:00,2324,,2.18
6/14/2025,2:00:00,6/14/2025 2:00,2208,,2.18
6/14/2025,3:00:00,6/14/2025 3:00,2113,,2.18
6/14/2025,4:00:00,6/14/2025 4:00,2026,,2.18
6/14/2025,5:00:00,6/14/2025 5:00,1989,,2.18
6/14/2025,6:00:00,6/14/2025 6:00,1954,,2.18
6/14/2025,7:00:00,6/14/2025 7:00,1895,,2.18
6/14/2025,8:00:00,6/14/2025 8:00,2117,,2.18
6/14/2025,9:00:00,6/14/2025 9:00,2432,,2.27
6/14/2025,10:00:00,6/14/2025 10:00,2613,,2.27
6/14/2025,11:00:00,6/14/2025 11:00,2729,,2.27
6/14/2025,12:00:00,6/14/2025 12:00,2899,,2.27
6/14/2025,13:00:00,6/14/2025 13:00,3008,,2.27
6/14/2025,14:00:00,6/14/2025 14:00,3049,,2.27
6/14/2025,15:00:00,6/14/2025 15:00,3043,,2.27
6/14/2025,16:00:00,6/14/2025 16:00,3065,,2.27
6/14/2025,17:00:00,6/14/2025 17:00,2941,,2.27
6/14/2025,18:00:00,6/14/2025 18:00,2759,,2.27
6/14/2025,19:00:00,6/14/2025 19:00,2703,,2.27
6/14/2025,20:00:00,6/14/2025 20:00,2609,,2.27
6/14/2025,21:00:00,6/14/2025 21:00,2533,,2.27
6/14/2025,22:00:00,6/14/2025 22:00,2484,,2.27
6/14/2025,23:00:00,6/14/2025 23:00,2430,,2.27
6/15/2025,0:00:00,6/15/2025 0:00,2339,,2.18
6/15/2025,1:00:00,6/15/2025 1:00,2310,,2.18
6/15/2025,2:00:00,6/15/2025 2:00,2236,,2.18
6/15/2025,3:00:00,6/15/2025 3:00,2150,,2.18
6/15/2025,4:00:00,6/15/2025 4:00,2063,,2.18
6/15/2025,5:00:00,6/15/2025 5:00,2018,,2.18
6/15/2025,6:00:00,6/15/2025 6:00,1957,,2.18
6/15/2025,7:00:00,6/15/2025 7:00,1949,,2.18
6/15/2025,8:00:00,6/15/2025 8:00,2093,,2.18
6/15/2025,9:00:00,6/15/2025 9:00,2375,,2.18
6/15/2025,10:00:00,6/15/2025 10:00,2485,,2.18
6/15/2025,11:00:00,6/15/2025 11:00,2647,,2.18
6/15/2025,12:00:00,6/15/2025 12:00,2742,,2.18
6/15/2025,13:00:00,6/15/2025 13:00,2943,,2.18
6/15/2025,14:00:00,6/15/2025 14:00,3025,,2.18
6/15/2025,15:00:00,6/15/2025 15:00,3065,,2.18
6/15/2025,16:00:00,6/15/2025 16:00,3086,,2.18
6/15/2025,17:00:00,6/15/2025 17:00,3171,,2.18
6/15/2025,18:00:00,6/15/2025 18:00,2991,,2.18
6/15/2025,19:00:00,6/15/2025 19:00,2866,,2.18
6/15/2025,20:00:00,6/15/2025 20:00,2742,,2.18
6/15/2025,21:00:00,6/15/2025 21:00,2694,,2.18
6/15/2025,22:00:00,6/15/2025 22:00,2678,,2.18
6/15/2025,23:00:00,6/15/2025 23:00,2592,,2.18
6/16/2025,0:00:00,6/16/2025 0:00,2474,,2.18
6/16/2025,1:00:00,6/16/2025 1:00,2465,,2.18
6/16/2025,2:00:00,6/16/2025 2:00,2361,,2.18
6/16/2025,3:00:00,6/16/2025 3:00,2201,,2.18
6/16/2025,4:00:00,6/16/2025 4:00,2135,,2.18
6/16/2025,5:00:00,6/16/2025 5:00,2076,,2.18
6/16/2025,6:00:00,6/16/2025 6:00,2046,,2.18
6/16/2025,7:00:00,6/16/2025 7:00,2130,,2.18
6/16/2025,8:00:00,6/16/2025 8:00,2470,,2.18
6/16/2025,9:00:00,6/16/2025 9:00,3119,,5.02
6/16/2025,10:00:00,6/16/2025 10:00,3630,,5.02
6/16/2025,11:00:00,6/16/2025 11:00,4053,,5.02
